subj	name	gender	age	shape	dist	td_dif	resp	resp_key	d_loc	t_loc	gotKey	startTime	respTime	resp	fix_loc	runNum	prac
2	pr	m	20	diamond	none	dif	hori	left	N_dis	(715, 649)	True	427349	428127	up	(840, 525)	0	testing
2	pr	m	20	diamond	red	same	vert	up	(964, 400)	(964, 649)	True	430679	431471	up	(840, 525)	0	testing
2	pr	m	20	circle	red	dif	vert	up	(715, 649)	(964, 400)	True	432570	433327	up	(840, 525)	0	testing
2	pr	m	20	circle	none	same	vert	up	N_dis	(964, 649)	True	434443	435046	up	(840, 525)	0	testing
2	pr	m	20	diamond	green	dif	vert	up	(964, 400)	(964, 649)	True	436103	436734	up	(840, 525)	0	testing
2	pr	m	20	diamond	none	same	vert	up	N_dis	(715, 400)	True	437984	438686	up	(840, 525)	0	testing
2	pr	m	20	circle	red	dif	vert	up	(964, 400)	(1016, 525)	True	439841	440630	up	(840, 525)	0	testing
2	pr	m	20	diamond	green	same	hori	left	(664, 525)	(964, 649)	True	441772	442678	left	(840, 525)	0	testing
2	pr	m	20	diamond	red	dif	vert	up	(964, 400)	(715, 400)	True	443743	444815	up	(840, 525)	0	testing
2	pr	m	20	circle	red	dif	hori	left	(840, 349)	(964, 400)	True	446037	446839	left	(840, 525)	0	testing
2	pr	m	20	diamond	green	same	hori	left	(964, 400)	(715, 400)	True	448026	448951	left	(840, 525)	0	testing
2	pr	m	20	diamond	none	same	hori	left	N_dis	(840, 701)	True	450045	450918	left	(840, 525)	0	testing
2	pr	m	20	circle	none	same	hori	left	N_dis	(715, 400)	True	452030	452854	left	(840, 525)	0	testing
2	pr	m	20	circle	red	dif	vert	up	(964, 649)	(964, 400)	True	453942	454918	up	(840, 525)	0	testing
2	pr	m	20	circle	none	dif	hori	left	N_dis	(964, 649)	True	456163	457102	left	(840, 525)	0	testing
2	pr	m	20	circle	green	dif	vert	up	(1016, 525)	(964, 649)	True	458255	459070	up	(840, 525)	0	testing
2	pr	m	20	circle	red	dif	vert	up	(964, 400)	(664, 525)	True	460320	461078	up	(840, 525)	0	testing
2	pr	m	20	circle	red	dif	hori	left	(964, 400)	(840, 701)	True	462324	463223	left	(840, 525)	0	testing
2	pr	m	20	diamond	red	dif	hori	left	(964, 400)	(715, 400)	True	464433	465255	left	(840, 525)	0	testing
2	pr	m	20	diamond	red	same	vert	up	(840, 701)	(715, 649)	True	468431	469646	up	(840, 525)	1	testing
2	pr	m	20	diamond	red	dif	hori	left	(964, 400)	(715, 400)	True	470818	471446	left	(840, 525)	1	testing
2	pr	m	20	diamond	none	dif	vert	up	N_dis	(964, 400)	True	472465	473326	up	(840, 525)	1	testing
2	pr	m	20	diamond	red	same	hori	left	(715, 649)	(664, 525)	True	474357	475102	left	(840, 525)	1	testing
2	pr	m	20	circle	red	dif	vert	up	(964, 400)	(1016, 525)	True	476213	477022	up	(840, 525)	1	testing
2	pr	m	20	circle	none	same	hori	left	N_dis	(664, 525)	True	478254	479063	left	(840, 525)	1	testing
2	pr	m	20	diamond	green	same	hori	left	(840, 701)	(964, 400)	True	480095	481014	left	(840, 525)	1	testing
2	pr	m	20	diamond	none	same	hori	left	N_dis	(715, 649)	True	482053	482742	left	(840, 525)	1	testing
2	pr	m	20	diamond	red	dif	hori	left	(964, 400)	(715, 400)	True	483786	484526	left	(840, 525)	1	testing
2	pr	m	20	circle	none	dif	hori	left	N_dis	(1016, 525)	True	485706	486582	left	(840, 525)	1	testing
2	pr	m	20	circle	red	dif	vert	up	(964, 400)	(664, 525)	True	487689	488702	up	(840, 525)	1	testing
2	pr	m	20	diamond	none	same	vert	up	N_dis	(664, 525)	True	489830	490438	up	(840, 525)	1	testing
2	pr	m	20	circle	none	dif	vert	up	N_dis	(840, 349)	True	491658	492486	up	(840, 525)	1	testing
2	pr	m	20	circle	green	dif	hori	left	(964, 400)	(1016, 525)	True	493599	494342	left	(840, 525)	1	testing
2	pr	m	20	circle	red	same	hori	left	(664, 525)	(964, 400)	True	495378	496118	left	(840, 525)	1	testing
